DATA,STDEV.S (±5p),Max,STDEV.S (±20p),Mean Max value over 100 points
0.14,0.126735229,0.14,0.127535633,-0.01152
0.11,0.125524355,0.11,0.126365849,-0.01061
-0.04,0.119278132,0.06,0.122665126,-0.00798
0.06,0.120189245,0.06,0.123718682,-0.00424
-0.22,0.109917324,0.05,0.123499185,-0.00677
-0.01,0.110659182,0.22,0.124790411,-0.00657
-0.02,0.098617719,0.22,0.124470084,-0.00535
-0.15,0.106378398,0.22,0.122757177,-0.00404
-0.11,0.106207344,0.22,0.121903962,-0.00303
0.05,0.132088125,0.22,0.123587031,-0.00475
0.04,0.118751077,0.22,0.129749738,-0.00434
0,0.123920796,0.22,0.131542514,-0.00091
-0.24,0.127393449,0.22,0.134946772,0.00111
-0.06,0.119285753,0.22,0.133386756,0.00010
0.22,0.115049397,0.22,0.128343652,-0.00495
-0.02,0.127521834,0.21,0.123036067,-0.00919
0.09,0.128671534,0.21,0.127242237,-0.00808
0.08,0.127778217,0.21,0.130401459,-0.00465
0.05,0.086171077,0.21,0.133219359,-0.00172
0.1,0.073410428,0.21,0.135334784,-0.00091
0.21,0.065268675,0.21,0.136400898,-0.00455
0.1,0.0856738,0.12,0.136287186,-0.00455
0.07,0.086812232,0.12,0.135085388,-0.00313
0,0.086371292,0.12,0.133512062,-0.00414
0.1,0.086371292,0.12,0.133981536,-0.00384
-0.01,0.087728921,0.12,0.133295399,-0.00616
-0.13,0.118413758,0.12,0.132346152,-0.00848
0,0.125067255,0.12,0.132387565,-0.00727
0.06,0.137721722,0.12,0.138551277,-0.00939
0.05,0.139557743,0.18,0.139495214,-0.00879
0.12,0.133068677,0.18,0.141470681,-0.00848
-0.28,0.133068677,0.18,0.141185457,-0.00859
-0.17,0.142292912,0.18,0.141006507,-0.00808
-0.24,0.160861318,0.18,0.141006507,-0.00879
-0.14,0.165183094,0.18,0.13656034,-0.00778
0.03,0.161171845,0.18,0.148869122,-0.00414
-0.01,0.146044825,0.18,0.147088766,-0.00182
-0.24,0.142987603,0.18,0.148071022,-0.00162
0.18,0.154278379,0.18,0.151078808,-0.00323
-0.25,0.147771322,0.09,0.154046203,-0.00697
-0.19,0.146411624,0.24,0.154216485,-0.00778
-0.24,0.143476321,0.24,0.153525567,-0.00505
-0.01,0.145739494,0.24,0.150119923,-0.00343
0.09,0.138839345,0.24,0.149502682,-0.00364
-0.01,0.15027248,0.24,0.14916007,-0.00525
-0.1,0.148813489,0.24,0.14916007,-0.00697
-0.03,0.148813489,0.24,0.151935465,-0.00828
-0.19,0.125321405,0.39,0.151935465,-0.00697
0,0.124885402,0.39,0.151568397,-0.00576
0.24,0.123369364,0.39,0.15547555,-0.00465
0.15,0.123074257,0.39,0.158088317,-0.00192
0.17,0.15738199,0.39,0.158311621,0.00030
-0.02,0.155837911,0.39,0.161037266,-0.00222
0.01,0.126044725,0.39,0.158609336,-0.00434
0,0.123479847,0.39,0.156598322,-0.00374
0.04,0.15351636,0.39,0.157363029,-0.00253
0.39,0.152518255,0.39,0.155886704,-0.00172
0.16,0.151080954,0.22,0.160978115,-0.00465
0.12,0.151080954,0.22,0.161380053,-0.00566
0.22,0.149872673,0.22,0.156500348,-0.00677
-0.2,0.152398998,0.21,0.157700109,-0.00960
0.07,0.153753049,0.21,0.156228387,-0.01061
0.02,0.122741413,0.21,0.153057434,-0.01172
-0.02,0.118643852,0.21,0.148341514,-0.01384
0.05,0.122970802,0.22,0.149712164,-0.01414
-0.04,0.123634358,0.22,0.1493856,-0.01636
0,0.125089059,0.22,0.15051223,-0.01798
0.21,0.125089059,0.22,0.149527865,-0.01788
-0.01,0.145139431,0.22,0.149305517,-0.01758
-0.11,0.157687839,0.27,0.146825018,-0.01778
-0.23,0.158263302,0.27,0.147171561,-0.01960
-0.21,0.177220971,0.27,0.143626885,-0.02374
0.07,0.177978548,0.27,0.143093879,-0.02465
0.22,0.186186612,0.27,0.142610529,-0.02485
0.2,0.188419262,0.27,0.14724002,-0.02273
-0.05,0.1849914,0.27,0.149683683,-0.02293
-0.26,0.179969694,0.27,0.14993871,-0.02121
0.04,0.179969694,0.27,0.150560047,-0.01848
0.27,0.179524625,0.27,0.139349064,-0.01404
0.09,0.167993506,0.16,0.137238627,-0.01495
0.05,0.163429162,0.16,0.139247702,-0.01323
-0.19,0.163117359,0.16,0.13461565,-0.01697
-0.21,0.144083309,0.16,0.132140567,-0.01505
0.05,0.144171615,0.16,0.132911014,-0.01030
-0.07,0.114367828,0.16,0.133797503,-0.00636
0.16,0.110371274,0.16,0.135369966,-0.00778
0.02,0.115246771,0.1,0.136328621,-0.00909
-0.1,0.102770707,0.1,0.139304951,-0.01091
-0.03,0.084185941,0.1,0.141290916,-0.01071
0.01,0.08848215,0.1,0.137320103,-0.01030
-0.1,0.108292533,0.12,0.138120592,-0.00899
0.1,0.093419873,0.12,0.137619373,-0.00879
-0.02,0.097756655,0.12,0.133952604,-0.01212
-0.08,0.108006734,0.12,0.131553879,-0.01545
-0.12,0.118827606,0.12,0.130877861,-0.01899
-0.23,0.118183217,0.12,0.1283842,-0.02091
-0.17,0.128402775,0.12,0.123414418,-0.02000
0.06,0.119033991,0.12,0.123434157,-0.01727
0.1,0.118498178,0.12,0.118264021,-0.01949
0.12,0.129769026,0.12,0.118750415,-0.02434
-0.05,0.133824852,0.12,0.110891884,-0.02768
-0.21,0.122919042,0.12,0.110729485,-0.02939
-0.07,0.112540902,0.12,0.112269944,-0.03040
-0.09,0.130620895,0.12,0.110115715,-0.02859
0.11,0.135780572,0.12,0.108204413,-0.03051
0.09,0.130620895,0.12,0.109665756,-0.03152
0.12,0.133512002,0.12,0.119450569,-0.03414
0.11,0.120506507,0.11,0.115087718,-0.03303
-0.2,0.120506507,0.06,0.11687515,-0.03253
-0.17,0.12274882,0.06,0.116646098,-0.03182
0.06,0.115506788,0.06,0.118619318,-0.03394
-0.12,0.119102706,0.07,0.118267767,-0.03404
0.02,0.104446594,0.07,0.121245383,-0.03485
-0.07,0.088994382,0.07,0.14311516,-0.03323
-0.12,0.082197102,0.11,0.143384188,-0.03364
-0.02,0.082462113,0.11,0.143327023,-0.03364
-0.2,0.081296315,0.11,0.144643373,-0.03495
-0.05,0.085098873,0.11,0.141677968,-0.03717
-0.01,0.097299911,0.11,0.148176812,-0.03515
0,0.099626575,0.11,0.150068275,-0.03202
0.07,0.102220795,0.11,0.149929847,-0.03354
-0.15,0.108836825,0.11,0.148056812,-0.03697
-0.16,0.134096302,0.11,0.149919506,-0.03788
0.11,0.134333371,0.11,0.14766998,-0.03838
0.02,0.143546001,0.13,0.147726964,-0.03576
-0.15,0.141851395,0.47,0.147524422,-0.03455
-0.18,0.137278748,0.47,0.146081714,-0.03545
-0.35,0.136268452,0.47,0.14499284,-0.03485
-0.04,0.148666803,0.47,0.144372856,-0.03646
0.1,0.215220817,0.47,0.143681619,-0.03818
-0.07,0.215474107,0.47,0.143933432,-0.03899
-0.19,0.212756797,0.47,0.144596663,-0.03879
-0.07,0.213464922,0.47,0.151661525,-0.03747
0.13,0.186859208,0.47,0.152670216,-0.03485
0.47,0.205399832,0.47,0.152506558,-0.03838
-0.1,0.207863592,0.28,0.153642377,-0.03919
-0.07,0.212876405,0.28,0.153233151,-0.03869
-0.19,0.202771703,0.28,0.155283472,-0.03798
-0.06,0.211823254,0.28,0.153371847,-0.03586
0.28,0.210467013,0.28,0.153861338,-0.03485
0.15,0.143038456,0.15,0.15389912,-0.03535
-0.15,0.141864212,0.02,0.157936233,-0.03677
-0.04,0.142324852,0.02,0.160129723,-0.03838
-0.19,0.133899555,0.1,0.159531082,-0.04010
-0.08,0.142197046,0.27,0.159371342,-0.04121
0.01,0.10457707,0.27,0.157819794,-0.04192
-0.06,0.082141784,0.27,0.157574008,-0.04182
0.02,0.100778786,0.27,0.158347991,-0.04273
-0.09,0.146579175,0.27,0.156949393,-0.04495
-0.18,0.145677102,0.27,0.152928953,-0.04919
-0.18,0.145895355,0.27,0.153798706,-0.05172
-0.21,0.148121572,0.27,0.153597682,-0.04798
0.1,0.148219739,0.27,0.153514747,-0.04626
0.27,0.157035028,0.27,0.154028948,-0.04646
-0.18,0.157116054,0.16,0.154296173,-0.04697
-0.09,0.153285236,0.16,0.15296407,-0.04848
-0.17,0.147543522,0.16,0.131750292,-0.04879
-0.05,0.156867054,0.16,0.131569451,-0.04848
0.12,0.163340136,0.16,0.131607743,-0.04798
-0.02,0.129249582,0.16,0.13038787,-0.04657
-0.12,0.128720981,0.16,0.130625889,-0.04667
-0.08,0.128147642,0.16,0.121212041,-0.04758
-0.28,0.119787691,0.16,0.117666496,-0.04768
0.16,0.130370103,0.16,0.116638503,-0.04566
0.01,0.120453688,0.09,0.117848938,-0.04293
0.07,0.134089522,0.15,0.117559626,-0.04192
0,0.139146751,0.15,0.117503564,-0.04364
-0.02,0.145126904,0.15,0.12046192,-0.04586
-0.19,0.120770255,0.15,0.124088259,-0.04495
-0.07,0.11936194,0.15,0.128154115,-0.04293
-0.25,0.120785309,0.15,0.128259064,-0.03960
0.07,0.12092071,0.15,0.126347444,-0.03919
0.09,0.121183557,0.15,0.124337447,-0.04061
-0.02,0.121558067,0.15,0.121201077,-0.03949
0.15,0.109760069,0.15,0.119700623,-0.03798
0.05,0.110798753,0.07,0.1102991,-0.03737
-0.11,0.081619962,0.07,0.108041049,-0.03869
-0.07,0.080633853,0.07,0.107697127,-0.04495
0,0.075269214,0.07,0.109464113,-0.04495
0,0.075148338,0.14,0.117805234,-0.04646
0.07,0.067500842,0.16,0.116019722,-0.04788
-0.09,0.074845295,0.16,0.116051216,-0.05051
-0.04,0.073249263,0.16,0.115950977,-0.05596
-0.01,0.090924544,0.16,0.116560623,-0.05778
0,0.106677083,0.16,0.11755209,-0.05768
-0.15,0.128692728,0.16,0.11384793,-0.05970
-0.18,0.125285129,0.16,0.118492282,-0.06172
-0.01,0.124586589,0.16,0.117282349,-0.06202
0.14,0.124601182,0.16,0.117856925,-0.06323
0.16,0.124367491,0.16,0.119146559,-0.06505
-0.25,0.123649064,0.01,0.117859744,-0.06545
-0.1,0.120189245,0.01,0.118054082,-0.06667
-0.03,0.110478299,0.01,0.114162655,-0.06323
-0.05,0.110478299,0.01,0.113325353,-0.06485
-0.02,0.109585998,0.02,0.111187091,-0.06606
-0.07,0.109187079,0.02,0.111063519,-0.06879
0.01,0.098903075,0.02,0.10653404,-0.07283
-0.04,0.098939835,0.02,0.105436917,-0.07172
-0.04,0.103079845,0.17,0.116654168,-0.07343
-0.22,0.103079845,0.17,0.119566863,-0.07222
-0.32,0.116743698,0.17,0.119333234,-0.07576
-0.14,0.115703383,0.17,0.119082409,-0.07768
-0.08,0.141594812,0.17,0.11963353,-0.07929
0.02,0.144089619,0.17,0.119529346,-0.07697
-0.13,0.149733096,0.17,0.12008395,-0.07788
-0.3,0.146448874,0.17,0.120002769,-0.07929
-0.14,0.127264935,0.17,0.120002769,-0.08152
0.17,0.125885951,0.17,0.119121461,-0.08556
0,0.125965363,0.04,0.118279939,-0.08879
0.04,0.126756746,0.04,0.118136603,-0.08899
-0.17,0.125444664,0.27,0.114581911,-0.08879
-0.13,0.099224264,0.27,0.110022146,-0.08768
-0.1,0.096134376,0.27,0.10684077,-0.08717
-0.09,0.067298521,0.27,0.10684077,-0.08283
0.03,0.119780102,0.27,0.10971674,-0.08404
-0.06,0.126971722,0.27,0.117257797,-0.08808
-0.06,0.118666837,0.27,0.12329322,-0.08808
-0.1,0.113794072,0.27,0.126585624,-0.08990
-0.01,0.125059986,0.27,0.126082467,-0.09061
0.27,0.123700518,0.27,0.126301859,-0.09030
0.12,0.123354626,0.12,0.12847517,-0.09141
-0.06,0.122585777,0.04,0.135193967,-0.09273
-0.06,0.121692608,0.04,0.130324155,-0.09303
-0.2,0.118513521,0.04,0.130093245,-0.09465
-0.06,0.119201891,0.04,0.132287984,-0.09253
0.02,0.079131651,0.04,0.131662006,-0.09424
-0.02,0.063000721,0.04,0.132841007,-0.09394
0,0.063603888,0.04,0.133967484,-0.09364
-0.04,0.072500784,0.04,0.139515059,-0.09263
0.04,0.054788851,0.04,0.138758935,-0.09040
-0.04,0.078751623,0,0.138419332,-0.08919
-0.01,0.112379228,0,0.136784381,-0.09071
0,0.131398077,0,0.136460152,-0.08939
-0.15,0.133716117,-0.03,0.138559269,-0.08697
-0.1,0.134421319,-0.03,0.138796839,-0.08727
-0.22,0.122177219,-0.03,0.146016883,-0.08434
-0.33,0.119772512,-0.03,0.144534231,-0.08354
-0.32,0.125683585,-0.02,0.144672081,-0.08222
-0.26,0.111965904,-0.02,0.148467625,-0.07960
-0.03,0.114661557,0.16,0.148733673,-0.07970
-0.14,0.10955281,0.16,0.155041166,-0.07434
-0.24,0.124615773,0.16,0.142885158,-0.07444
-0.39,0.117031464,0.16,0.142865393,-0.07020
-0.11,0.14828106,0.16,0.143233115,-0.06626
-0.11,0.156257363,0.16,0.143930354,-0.06434
-0.24,0.159025441,0.16,0.14532394,-0.06293
-0.02,0.158544516,0.16,0.145093623,-0.06455
-0.21,0.157975832,0.16,0.144165602,-0.06424
0.16,0.142484449,0.16,0.151228634,-0.06030
-0.34,0.146169267,-0.05,0.150341803,-0.05848
-0.33,0.149161292,0.11,0.151786701,-0.05980
-0.17,0.165611813,0.11,0.150321914,-0.05939
-0.13,0.161864141,0.11,0.150496778,-0.05758
-0.07,0.161374776,0.11,0.150290232,-0.05566
-0.26,0.15164552,0.11,0.148934198,-0.05333
-0.05,0.141086692,0.11,0.149016711,-0.05040
-0.4,0.15416638,0.11,0.148856103,-0.04869
-0.07,0.157312659,0.11,0.149511941,-0.04939
-0.18,0.172094055,0.11,0.146875543,-0.04818
0.11,0.169314124,0.11,0.149261378,-0.04707
-0.17,0.175390473,0.18,0.148405702,-0.04465
-0.42,0.179489174,0.18,0.14938004,-0.04263
-0.06,0.163367962,0.18,0.151246207,-0.04444
-0.39,0.166154364,0.18,0.150500089,-0.04364
-0.25,0.190043057,0.18,0.146215075,-0.04121
-0.02,0.177947898,0.18,0.149941665,-0.04131
0,0.18694676,0.18,0.150601231,-0.03828
-0.08,0.161931523,0.18,0.160286289,-0.03677
-0.02,0.162788206,0.18,0.160394724,-0.03747
0.18,0.129404229,0.18,0.159405735,-0.03657
-0.05,0.113088863,-0.02,0.16375102,-0.03444
-0.31,0.120196808,0.12,0.159633093,-0.03354
-0.02,0.120589461,0.12,0.156986079,-0.03354
-0.03,0.121003381,0.12,0.160799842,-0.03253
-0.02,0.12037064,0.12,0.160607236,-0.03242
-0.08,0.108753265,0.12,0.180685909,-0.03222
-0.18,0.115624785,0.12,0.177419362,-0.03091
-0.13,0.093215293,0.12,0.180995769,-0.02899
-0.03,0.096474208,0.12,0.172077077,-0.02646
-0.09,0.096153287,0.29,0.172200596,-0.02333
0.12,0.100045444,0.29,0.170642393,-0.01980
-0.21,0.110387746,0.29,0.170699168,-0.01869
0.02,0.099178443,0.29,0.16952804,-0.01939
0.03,0.128374452,0.29,0.157937986,-0.01606
-0.05,0.127735522,0.29,0.157811725,-0.01343
0.04,0.131743553,0.29,0.145699519,-0.01091
0.11,0.148287191,0.29,0.140000396,-0.01081
-0.01,0.125147186,0.49,0.143265584,-0.00859
0.29,0.125734207,0.49,0.143225384,-0.00788
-0.01,0.130947595,0.49,0.142793286,-0.00697
-0.13,0.126964562,0.49,0.144742487,-0.00485
0.26,0.175866685,0.49,0.143091944,-0.00869
0.03,0.183317906,0.49,0.142968451,-0.00424
0.11,0.180906807,0.49,0.132836422,-0.00051
0.19,0.172879359,0.49,0.132538467,-0.00040
0,0.169791316,0.49,0.132949753,0.00192
0.49,0.151513576,0.49,0.134411065,0.00293
-0.05,0.164183932,0.2,0.133038434,0.00475
0.2,0.173493516,0.2,0.129820559,0.00404
0.07,0.173252312,0.22,0.127539541,0.00889
0.05,0.169432207,0.22,0.128416974,0.01010
0.06,0.168334083,0.22,0.126118912,0.01040
-0.14,0.093711356,0.22,0.125929105,0.00859
-0.1,0.106001715,0.22,0.119629828,0.01071
0.09,0.094059942,0.22,0.119326274,0.01374
0.04,0.095584327,0.22,0.120820378,0.01313
0.04,0.106061732,0.22,0.119205565,0.01768
0.04,0.106404033,0.22,0.119205565,0.02030
0.22,0.091522476,0.22,0.119175369,0.01889
0.02,0.074333401,0.19,0.119002406,0.02000
0.1,0.074577598,0.2,0.114794824,0.02010
0.19,0.076265088,0.2,0.114981822,0.02152
0.08,0.081285132,0.2,0.110442581,0.01818
-0.04,0.079246451,0.2,0.10704632,0.01848
0.06,0.076396097,0.2,0.107814286,0.02091
0.05,0.075245054,0.2,0.107863578,0.01949
0.14,0.093390675,0.2,0.111401025,0.01949
0.19,0.088255826,0.21,0.113786145,0.01798
0.09,0.088204308,0.21,0.094449504,0.01848
0.2,0.089716726,0.21,0.093197774,0.02030
0.18,0.089442719,0.21,0.095117227,0.01980
-0.07,0.095117153,0.21,0.097694917,0.01970
0.1,0.09563187,0.21,0.098203689,0.02020
0.09,0.09155227,0.21,0.103531764,0.01939
-0.05,0.091760558,0.21,0.099698327,0.01990
0.07,0.085184292,0.21,0.097366201,0.01939
0.21,0.076169667,0.21,0.105310278,0.01919
0.05,0.069687615,0.09,0.105700741,0.01808
0.04,0.069058605,0.09,0.105700741,0.01485
0.06,0.06802406,0.09,0.110093587,0.01303
0,0.064314568,0.19,0.106822111,0.01293
0.02,0.064088008,0.19,0.106800857,0.00960
-0.02,0.063058414,0.19,0.107702268,0.00848
0.09,0.069830965,0.19,0.107143005,0.00869
0.03,0.090423247,0.19,0.107143005,0.00606
-0.02,0.089086271,0.19,0.106756261,0.00505
0.03,0.099736015,0.19,0.109890714,0.00222
-0.15,0.10328249,0.19,0.110643942,-0.00040
-0.1,0.109933864,0.19,0.109051077,-0.00051
0.19,0.115593331,0.19,0.107465516,-0.00505
0.02,0.118175524,0.11,0.108424231,-0.00515
-0.14,0.118390724,0.11,0.104403065,-0.00727
-0.1,0.130794773,0.11,0.100573109,-0.00778
0.11,0.1323494,0.11,0.102890129,-0.00838
-0.17,0.130801724,0.1,0.103146511,-0.00899
0.07,0.119620612,0.1,0.10249166,-0.00758
0,0.125958146,0.1,0.104158815,-0.00657
-0.22,0.121968699,0.1,0.105748924,-0.00727
0.1,0.120770255,0.1,0.099979511,-0.00768
0.04,0.116541058,0.1,0.099766616,-0.00869
-0.16,0.112371138,0.1,0.101603424,-0.01051
0.1,0.111020064,0.1,0.100766168,-0.01293
0.03,0.117813412,0.08,0.103047689,-0.01283
-0.08,0.10112099,0.08,0.102757119,-0.01364
-0.12,0.09568889,0.08,0.102851913,-0.01616
0.08,0.097495921,0.08,0.103576145,-0.01727
0.05,0.093068889,0.11,0.103054674,-0.01778
-0.15,0.088008264,0.11,0.103015981,-0.01929
-0.07,0.086696964,0.12,0.103185691,-0.01980
0.04,0.093633716,0.12,0.103454186,-0.02212
-0.12,0.100733672,0.12,0.103014906,-0.02455
-0.12,0.095164929,0.12,0.097056913,-0.02677
0.06,0.103616426,0.12,0.09823075,-0.02889
0.01,0.103616426,0.12,0.103615162,-0.03121
-0.16,0.102867965,0.12,0.103361551,-0.03061
0.11,0.10100405,0.12,0.100494348,-0.03192
-0.07,0.104924215,0.12,0.0987676,-0.03242
0.12,0.101596349,0.12,0.097610431,-0.03242
-0.15,0.104237491,0,0.097647863,-0.03374
-0.02,0.102478379,0,0.094503423,-0.03626
-0.07,0.097682231,0.04,0.091600147,-0.03717
-0.16,0.091263853,0.04,0.092081263,-0.03838
-0.03,0.091681266,0.04,0.090734666,-0.03970
-0.17,0.069058605,0.04,0.087717456,-0.04061
-0.03,0.073657685,0.04,0.087972109,-0.04081
0,0.077365719,0.04,0.087910404,-0.04071
-0.18,0.078624539,0.04,0.087674521,-0.04172
-0.04,0.076431788,0.04,0.085921492,-0.04283
-0.04,0.081664502,0.04,0.08461626,-0.04303
0.04,0.09994544,0.04,0.083847142,-0.04293
-0.16,0.098700649,0.01,0.084229949,-0.04131
-0.03,0.097197082,0.01,0.083389571,-0.04141
0.01,0.092500614,0.01,0.083501049,-0.04364
-0.16,0.0928929,0,0.083150186,-0.04495
-0.28,0.092343233,0,0.08142216,-0.04414
-0.07,0.087573346,0,0.081950881,-0.04414
-0.02,0.084433944,0.04,0.080432799,-0.04505
-0.04,0.086518521,0.04,0.077481824,-0.04444
-0.12,0.080056798,0.04,0.078230712,-0.04596
-0.11,0.081742389,0.04,0.073528383,-0.04545
0,0.060467873,0.04,0.072114097,-0.04384
-0.07,0.060347479,0.04,0.07215171,-0.04505
-0.17,0.061036502,0.04,0.072320347,-0.04556
-0.07,0.065185051,0.04,0.070872587,-0.04495
-0.01,0.061879649,0.04,0.071041142,-0.04616
0.04,0.058387421,0.04,0.068624357,-0.04626
-0.06,0.058387421,0.02,0.069633593,-0.04626
-0.01,0.057508893,0.02,0.069472781,-0.04596
0.02,0.032585552,0.02,0.066540856,-0.04758
-0.01,0.025081685,0.03,0.066795004,-0.04808
0,0.030777796,0.03,0.066842238,-0.04677
0,0.047501196,0.03,0.066842238,-0.04717
0,0.045786064,0.03,0.064523983,-0.04818
0.02,0.048034079,0.03,0.064513685,-0.04697
0,0.048034079,0.03,0.063923057,-0.04636
-0.06,0.04989079,0.03,0.06146423,-0.04727
-0.14,0.049561715,0.03,0.049665548,-0.04788
-0.02,0.052915026,0.03,0.049665548,-0.04657
0.03,0.05473905,0.03,0.050139341,-0.04798
0.02,0.052915026,0.02,0.050539723,-0.04768
-0.06,0.053069423,0,0.049196197,-0.04960
-0.03,0.052932204,0,0.048069026,-0.04838
-0.09,0.05123919,0,0.048197866,-0.04879
-0.09,0.051838911,0.04,0.047935218,-0.04859
0,0.045407248,0.04,0.044644529,-0.04747
-0.09,0.041319157,0.04,0.044694112,-0.04768
-0.05,0.041974018,0.04,0.046192817,-0.04626
-0.13,0.050253901,0.04,0.044786933,-0.04657
-0.01,0.048185249,0.04,0.046102827,-0.04737
-0.05,0.046043458,0.04,0.0460788,-0.04586
-0.01,0.044107307,0.04,0.046208397,-0.04596
-0.03,0.041341153,0.04,0.046882904,-0.04636
0.04,0.043085539,0.04,0.047719882,-0.04778
-0.05,0.033547795,0,0.047636265,-0.04677
-0.06,0.035853236,0,0.049292896,-0.04717
-0.04,0.038066927,0,0.048404214,-0.04788
-0.04,0.038066927,0.04,0.048069026,-0.04677
-0.08,0.039010488,0.04,0.048281658,-0.04455
-0.07,0.031246818,0.04,0.046729115,-0.04434
-0.09,0.031333978,0.04,0.046729115,-0.04495
0,0.040451992,0.04,0.046385405,-0.04505
-0.01,0.042958754,0.04,0.045687804,-0.04495
-0.01,0.048785244,0.04,0.046154442,-0.04444
-0.08,0.046981621,0.04,0.046387792,-0.04495
-0.04,0.051274661,0.04,0.046409273,-0.04465
0.04,0.049045433,0.04,0.045998218,-0.04263
0.01,0.050865241,0.05,0.04661641,-0.04192
-0.11,0.053682569,0.05,0.046154442,-0.04242
-0.03,0.056003247,0.05,0.046643722,-0.04364
-0.11,0.056003247,0.05,0.044734977,-0.04323
-0.06,0.063917561,0.05,0.044499182,-0.04384
-0.1,0.057635217,0.05,0.044499182,-0.04475
0.02,0.055020657,0.05,0.044257126,-0.04525
-0.11,0.053342802,0.05,0.044257126,-0.04566
-0.08,0.055333698,0.05,0.042333643,-0.04636
0.05,0.052604874,0.05,0.042503338,-0.04717
-0.06,0.055693969,0.02,0.04249943,-0.04798
-0.02,0.053733348,0.02,0.04255932,-0.04838
-0.01,0.052604874,0.02,0.04255932,-0.04848
-0.1,0.049616713,0.02,0.042218385,-0.04778
-0.02,0.049469917,0.02,0.042039637,-0.04828
0.02,0.041186935,0.02,0.041466741,-0.04949
-0.08,0.045885232,0,0.041007522,-0.05020
-0.09,0.045166359,0,0.041016972,-0.05010
-0.08,0.046142073,0,0.04071618,-0.05030
0,0.043211951,0,0.040376138,-0.05000
-0.02,0.042725338,0,0.04070938,-0.05000
-0.11,0.036630836,0,0.039215734,-0.05091
-0.06,0.03600505,0,0.03812319,-0.05061
0,0.033493554,0,0.037128373,-0.05081
-0.06,0.031130225,-0.03,0.037020841,-0.05010
-0.03,0.029449495,-0.03,0.03585377,-0.05051
-0.05,0.028730725,-0.03,0.03585377,-0.05071
-0.03,0.02040499,-0.03,0.03497824,-0.05121
-0.03,0.019725387,-0.03,0.033622225,-0.05131
-0.04,0.014396969,-0.03,0.032322434,-0.05263
-0.07,0.013684763,-0.03,0.033309515,-0.05283
-0.03,0.013684763,-0.03,0.029446725,-0.05313
-0.06,0.014396969,-0.03,0.029426034,-0.05313
-0.05,0.016733201,-0.03,0.029058691,-0.05323
-0.05,0.016733201,-0.03,0.031034222,-0.05293
-0.05,0.016403991,-0.03,0.031087701,-0.05273
-0.03,0.017786614,-0.03,0.030779824,-0.05293
-0.06,0.021362669,-0.03,0.029058691,-0.05343
-0.08,0.021362669,-0.03,0.029161406,-0.05384
-0.03,0.021447611,-0.03,0.028686645,-0.05465
-0.05,0.021191765,-0.05,0.028485197,-0.05475
-0.08,0.021191765,-0.05,0.027391182,-0.05505
-0.1,0.018586408,-0.05,0.027000267,-0.05616
-0.06,0.019021519,-0.05,0.025628317,-0.05737
-0.07,0.019021519,-0.05,0.025963174,-0.05747
-0.06,0.016348478,-0.04,0.02467732,-0.05778
-0.05,0.020493902,0.03,0.024740066,-0.05727
-0.06,0.02040499,0.03,0.024605413,-0.05768
-0.05,0.018040359,0.03,0.024717675,-0.05747
-0.08,0.019400094,0.03,0.024528782,-0.05808
-0.05,0.033493554,0.03,0.024757965,-0.05697
-0.11,0.036902821,0.03,0.02464364,-0.05677
-0.06,0.037099375,0.03,0.024580647,-0.05778
-0.05,0.038209946,0.03,0.0242541,-0.05758
-0.04,0.039265993,0.03,0.0242541,-0.05798
0.03,0.038541595,0.03,0.024742304,-0.05828
0,0.039196475,0,0.025185909,-0.05778
-0.06,0.033844564,-0.02,0.025148507,-0.05838
-0.08,0.033412028,-0.02,0.024784788,-0.05929
-0.02,0.034430431,-0.02,0.024784788,-0.05909
-0.07,0.036080718,-0.04,0.024630155,-0.05848
-0.07,0.025441555,-0.04,0.024249533,-0.05818
-0.06,0.018683975,-0.04,0.024196959,-0.05838
-0.04,0.018973666,-0.04,0.024196959,-0.05899
-0.07,0.018140863,-0.04,0.023844271,-0.05838
-0.08,0.012862914,-0.04,0.023899939,-0.05848
-0.06,0.015075567,-0.04,0.024299716,-0.05919
-0.04,0.015666989,-0.04,0.024490376,-0.05929
-0.07,0.016180797,-0.05,0.024490376,-0.05970
-0.07,0.015015144,-0.05,0.024533296,-0.05949
-0.07,0.014893562,-0.05,0.024533296,-0.05970
-0.09,0.016292776,-0.05,0.025541749,-0.06020
-0.05,0.018040359,-0.05,0.025541749,-0.06051
-0.05,0.01601136,-0.05,0.024356616,-0.06061
-0.05,0.01601136,-0.05,0.024822738,-0.06111
-0.06,0.016180797,-0.04,0.025212277,-0.06141
-0.09,0.016949122,-0.04,0.025053652,-0.06152
-0.09,0.015015144,-0.04,0.020669846,-0.06152
-0.06,0.014396969,-0.04,0.019424158,-0.06172
-0.07,0.015666989,-0.04,0.021080976,-0.06212
